student_id,course_category,login_frequency_per_week,avg_session_minutes,course_progress_percent,assignments_completed,quiz_average_score,forum_interactions,video_watch_percent,device_type,dropout_risk
1806,Programming,8,35,98,10,95.98,12,25,Desktop,Medium
1807,Business,8,174,18,7,54.51,24,26,Tablet,Medium
1808,Business,11,160,22,11,87.89,35,65,Mobile,Low
1809,Programming,13,94,8,6,65.98,24,76,Mobile,Medium
1810,Data Science,9,177,93,3,95.05,27,73,Mobile,High
1811,Programming,1,160,49,8,67.01,41,65,Tablet,Low
1812,AI & ML,14,132,15,8,84.66,38,29,Tablet,Low
1813,Data Science,1,153,32,7,68.02,29,23,Desktop,High
1814,Business,3,77,1,0,53.67,4,86,Desktop,Medium
1815,Programming,3,113,13,6,51.96,16,44,Desktop,Low
1816,Design,10,89,0,4,65.53,17,97,Desktop,Medium
1817,Design,8,168,89,6,85.33,42,80,Desktop,Medium
1818,AI & ML,10,62,57,11,76.3,46,57,Desktop,Medium
1819,Design,1,115,88,8,81.32,20,51,Mobile,High
1820,Programming,13,162,15,1,56.94,21,42,Desktop,Low
1821,Programming,2,53,78,10,68.89,38,56,Tablet,Low
1822,Design,2,149,89,3,42.66,49,22,Desktop,Medium
1823,Programming,3,99,46,3,89.05,5,32,Tablet,Low
1824,AI & ML,13,110,43,1,99.39,49,53,Desktop,Medium
1825,Data Science,6,106,79,2,64.41,15,84,Mobile,Low
1826,AI & ML,1,18,13,10,40.66,1,95,Mobile,Low
1827,AI & ML,2,21,92,7,50.19,0,27,Tablet,Low
1828,Programming,13,78,23,11,79.15,29,28,Desktop,Medium
1829,Data Science,13,37,54,8,76.72,42,47,Mobile,Medium
1830,Programming,1,65,14,5,87.27,36,97,Mobile,Low
1831,Business,5,108,82,9,55.23,47,37,Desktop,Low
1832,Programming,13,119,71,1,85.82,22,61,Tablet,Low
1833,Programming,13,86,33,1,81.28,0,60,Tablet,Medium
1834,Programming,7,112,1,6,59.37,18,89,Tablet,Low
1835,Data Science,8,115,26,7,72.73,45,52,Mobile,Medium
1836,Programming,10,118,73,7,48.84,2,96,Desktop,Medium
1837,Data Science,1,121,98,5,67.15,1,73,Mobile,Low
1838,Design,7,67,86,9,92.87,36,55,Mobile,Medium
1839,Business,13,87,71,7,65.27,16,75,Mobile,Low
1840,Data Science,5,84,91,0,90.37,27,36,Mobile,Medium
1841,Design,10,51,22,8,75.42,17,29,Desktop,Low
1842,Data Science,1,175,67,11,51.51,32,63,Mobile,Low
1843,Data Science,3,77,13,0,74.87,14,21,Mobile,Medium
1844,Business,7,42,62,2,70.36,21,33,Tablet,Low
1845,AI & ML,10,80,92,11,63.92,40,60,Mobile,Medium
1846,AI & ML,1,65,64,8,47.18,26,21,Desktop,Medium
1847,Data Science,7,114,67,10,65.0,36,38,Mobile,Medium
1848,Programming,5,110,62,4,44.37,31,99,Desktop,Low
1849,Design,1,60,95,8,45.93,44,20,Desktop,Medium
1850,Programming,1,83,96,8,64.95,18,21,Desktop,Medium
1851,Programming,14,130,89,5,58.32,27,46,Tablet,Low
1852,Data Science,1,152,80,10,95.53,27,21,Tablet,Medium
1853,Data Science,11,175,86,0,62.54,9,70,Mobile,High
1854,Data Science,9,152,63,9,85.47,19,29,Mobile,Low
1855,Data Science,11,14,31,6,71.81,24,38,Mobile,High
1856,AI & ML,13,92,78,5,82.25,20,99,Desktop,Low
1857,Data Science,3,60,12,8,55.61,13,32,Desktop,Low
1858,AI & ML,13,19,65,6,96.51,21,67,Desktop,Low
1859,AI & ML,5,149,18,11,71.81,25,75,Mobile,Medium
1860,Data Science,11,13,23,10,89.88,43,91,Mobile,Low
1861,Business,10,104,87,11,61.9,10,75,Mobile,High
1862,Design,12,155,10,3,46.01,6,69,Mobile,High
1863,Programming,9,89,58,6,80.42,16,64,Tablet,Medium
1864,AI & ML,6,45,85,1,40.47,17,78,Tablet,Low
1865,Design,12,34,14,5,68.52,6,58,Tablet,High
1866,Business,9,107,9,5,51.57,19,40,Mobile,High
1867,Programming,8,173,40,1,77.64,37,74,Tablet,Low
1868,Programming,8,110,26,3,98.77,10,76,Tablet,Medium
1869,AI & ML,1,18,59,7,67.86,43,60,Mobile,Medium
1870,Data Science,13,70,72,7,89.05,15,89,Tablet,Medium
1871,Business,9,62,51,7,70.47,26,68,Mobile,Low
1872,AI & ML,6,155,27,7,69.75,10,63,Mobile,Low
1873,Business,9,172,64,0,95.83,15,54,Mobile,Low
1874,Data Science,3,72,16,1,93.4,22,24,Desktop,Low
1875,Data Science,12,130,94,11,87.15,11,90,Mobile,Medium
1876,AI & ML,3,114,43,3,57.78,39,93,Tablet,High
1877,Data Science,6,13,9,11,72.7,2,93,Tablet,High
1878,Design,9,102,62,8,53.43,1,70,Mobile,Medium
1879,Programming,7,178,100,2,66.64,37,76,Desktop,Medium
1880,AI & ML,14,37,92,5,69.05,47,77,Desktop,Low
1881,Business,13,179,81,6,89.9,23,55,Desktop,Medium
1882,Design,3,89,46,7,93.76,28,29,Tablet,Low
1883,AI & ML,3,85,37,6,64.88,46,69,Desktop,Low
1884,Data Science,2,125,69,2,41.06,45,56,Desktop,Medium
1885,Data Science,9,78,75,5,91.71,33,39,Mobile,Low
1886,Data Science,13,107,52,4,50.46,19,32,Desktop,Low
1887,Data Science,3,10,77,11,77.31,17,94,Desktop,High
1888,Business,11,176,43,9,41.5,13,38,Desktop,Low
1889,Design,5,105,73,3,63.97,17,75,Mobile,Low
1890,Programming,14,26,53,0,99.16,1,64,Mobile,Low
1891,Business,14,121,19,6,46.04,0,79,Desktop,Low
1892,Business,9,100,78,7,65.42,19,87,Tablet,Low
1893,Programming,8,97,30,1,58.43,33,76,Tablet,Medium
1894,Programming,2,172,6,6,94.31,40,73,Mobile,Low
1895,Data Science,3,179,57,5,92.16,40,56,Desktop,High
1896,Business,2,176,9,4,54.26,47,56,Tablet,Low
1897,AI & ML,8,99,9,3,44.87,10,33,Desktop,Low
1898,Programming,6,58,38,1,77.63,26,63,Mobile,Medium
1899,Programming,6,47,27,9,60.18,22,61,Tablet,Medium
1900,Design,12,160,29,5,80.33,37,20,Mobile,Medium
1901,AI & ML,9,159,36,4,41.93,43,42,Desktop,High
1902,AI & ML,8,141,66,1,48.0,2,83,Mobile,Low
1903,Programming,4,68,42,9,81.18,11,47,Mobile,Low
1904,Data Science,12,77,78,6,52.74,29,23,Mobile,High
1905,Design,4,139,84,5,91.46,30,60,Mobile,Low
1906,AI & ML,9,58,51,11,43.52,22,79,Tablet,Low
1907,Programming,1,135,100,10,52.93,0,37,Desktop,Low
1908,AI & ML,13,168,55,8,99.91,40,82,Tablet,Medium
1909,Design,2,120,75,10,65.98,19,80,Desktop,Low
1910,Design,2,177,67,9,82.18,5,68,Desktop,Low
1911,Business,13,57,8,4,50.96,10,66,Desktop,Low
1912,Programming,13,60,91,8,76.59,34,58,Desktop,Medium
1913,Design,6,52,22,8,83.57,3,25,Desktop,Low
1914,Business,4,107,62,0,58.87,28,72,Tablet,Low
1915,Business,13,133,60,4,89.73,9,95,Desktop,Medium
1916,AI & ML,11,89,39,8,76.21,28,44,Mobile,High
1917,AI & ML,10,120,43,6,63.35,37,84,Tablet,Medium
1918,Business,13,152,85,5,73.46,0,24,Tablet,Medium
1919,AI & ML,3,36,23,5,74.61,39,84,Desktop,Low
1920,Design,3,167,50,10,49.93,7,27,Mobile,Low
1921,Data Science,3,173,57,6,64.16,37,58,Mobile,Low
1922,Design,6,122,89,0,60.61,16,62,Desktop,High
1923,Business,14,95,93,3,64.05,18,92,Desktop,Low
1924,Business,8,123,32,0,85.67,32,24,Mobile,High
1925,Design,11,133,15,5,68.95,14,23,Tablet,High
1926,AI & ML,7,58,21,3,96.42,44,20,Tablet,Low
1927,AI & ML,14,85,56,0,57.62,30,75,Desktop,Low
1928,Business,4,64,61,8,64.94,20,64,Tablet,Low
1929,Programming,11,65,81,11,87.22,2,84,Tablet,Low
1930,AI & ML,12,104,70,3,72.76,1,22,Mobile,Low
1931,Design,4,53,89,11,72.82,34,41,Tablet,High
1932,AI & ML,11,168,71,5,43.2,40,91,Mobile,Low
1933,Design,10,96,69,6,63.92,15,75,Desktop,Low
1934,Business,11,93,29,7,56.24,44,37,Desktop,Low
1935,AI & ML,11,160,22,11,99.96,49,44,Mobile,High
1936,Design,14,165,31,10,58.5,20,67,Mobile,Medium
1937,Business,11,25,85,8,93.07,11,50,Desktop,High
1938,Programming,2,174,56,8,80.57,27,49,Mobile,High
1939,Design,14,158,8,7,60.45,11,99,Desktop,Low
1940,Programming,1,154,30,9,72.61,32,85,Desktop,Low
1941,Programming,9,46,70,10,90.43,19,100,Desktop,Low
1942,Data Science,12,86,8,11,93.0,39,29,Desktop,Low
1943,AI & ML,12,156,12,11,49.62,48,90,Desktop,Medium
1944,Design,2,167,57,2,60.37,20,78,Desktop,Low
1945,Programming,13,54,2,11,60.11,38,70,Tablet,Low
1946,Data Science,8,155,34,1,42.52,40,28,Tablet,Medium
1947,Business,9,71,96,4,75.89,48,73,Desktop,Medium
1948,Design,4,173,20,0,91.29,41,81,Tablet,Medium
1949,Programming,8,109,63,2,62.89,35,100,Mobile,Low
1950,AI & ML,9,61,94,0,84.4,21,28,Mobile,High
1951,Data Science,10,28,51,2,77.66,25,28,Desktop,Medium
1952,Programming,10,118,33,3,62.54,6,43,Tablet,Low
1953,AI & ML,5,53,95,6,48.46,6,58,Mobile,Medium
1954,Programming,13,16,34,11,82.56,7,94,Mobile,High
1955,Design,14,126,14,11,91.27,25,27,Mobile,Low
1956,Design,7,77,95,4,81.15,23,44,Mobile,Low
1957,Design,10,43,5,4,41.07,23,85,Tablet,Low
1958,Data Science,4,78,84,0,52.97,39,29,Mobile,Low
1959,Design,1,64,96,7,44.17,47,43,Mobile,High
1960,AI & ML,3,19,31,3,74.22,11,99,Mobile,Low
1961,Programming,5,51,51,9,85.39,46,78,Desktop,Medium
1962,Business,3,50,82,4,46.63,7,50,Mobile,Medium
1963,AI & ML,12,131,96,1,90.3,8,30,Mobile,Medium
1964,AI & ML,13,147,27,11,73.33,2,25,Tablet,Low
1965,Design,11,19,94,0,81.4,20,89,Mobile,Low
1966,Data Science,7,111,84,8,98.28,30,51,Mobile,Low
1967,Programming,12,137,97,1,45.02,47,58,Mobile,Low
1968,Data Science,9,158,63,5,94.07,46,67,Desktop,Low
1969,Programming,12,145,78,0,47.57,23,32,Tablet,High
1970,Programming,6,101,77,0,63.58,3,78,Tablet,Low
1971,Data Science,13,122,18,8,91.09,19,86,Desktop,Medium
1972,AI & ML,10,87,14,3,94.38,15,75,Desktop,Low
1973,Programming,1,94,5,8,70.38,9,60,Tablet,Medium
1974,Data Science,7,39,72,10,75.65,42,75,Mobile,High
1975,Programming,3,58,100,4,82.49,25,54,Tablet,Low
1976,Business,5,18,83,6,89.97,28,57,Desktop,High
1977,AI & ML,10,154,97,0,47.29,4,100,Mobile,Medium
1978,Design,4,78,37,5,88.6,10,86,Tablet,High
1979,Programming,10,67,25,7,68.88,28,53,Mobile,Medium
1980,Business,5,71,81,0,67.04,44,95,Mobile,Low
1981,Design,5,61,91,8,65.43,14,89,Desktop,Low
1982,Design,6,49,50,2,70.55,5,30,Tablet,Low
1983,Programming,14,175,72,0,96.7,47,46,Desktop,Medium
1984,Data Science,10,72,95,0,72.89,14,67,Tablet,High
1985,Programming,12,156,52,10,97.19,42,43,Tablet,Medium
1986,Business,10,59,55,5,50.82,19,37,Mobile,Low
1987,Design,13,170,58,10,83.45,33,46,Mobile,High
1988,Programming,13,150,69,5,88.73,1,73,Mobile,Medium
1989,Data Science,11,87,77,0,80.75,43,74,Desktop,Low
1990,Programming,6,106,91,2,76.42,15,40,Mobile,Low
1991,AI & ML,8,52,57,6,73.89,18,78,Desktop,Low
1992,Data Science,8,45,87,9,91.66,33,53,Mobile,High
1993,Business,11,131,12,2,89.3,48,77,Desktop,High
1994,Design,9,117,42,2,47.34,13,67,Tablet,Low
1995,Programming,8,19,75,2,90.92,23,73,Desktop,Low
1996,Data Science,13,104,50,11,64.84,27,37,Desktop,Medium
1997,AI & ML,11,15,18,6,55.22,47,22,Desktop,High
1998,Data Science,2,66,20,3,92.19,31,43,Tablet,Medium
1999,AI & ML,14,138,90,3,65.92,36,20,Desktop,Medium
2000,Business,14,80,82,2,88.5,9,25,Tablet,Low
2001,Design,12,30,23,9,55.8,48,38,Mobile,Medium
2002,Business,10,101,25,10,40.24,44,62,Mobile,Low
2003,Programming,12,136,44,8,69.73,47,27,Tablet,High
2004,Data Science,11,89,27,1,46.01,8,88,Desktop,Low
2005,AI & ML,1,65,81,3,85.26,23,71,Mobile,High
2006,AI & ML,10,125,99,7,56.56,35,92,Desktop,Low
2007,Data Science,2,157,28,5,66.62,28,66,Desktop,High
2008,Data Science,2,34,16,6,45.22,28,47,Tablet,Low
2009,Programming,12,165,67,6,57.2,47,65,Mobile,Low
2010,Business,3,14,43,1,86.89,22,23,Tablet,Medium
2011,AI & ML,10,129,60,3,49.1,26,27,Tablet,Low
2012,Programming,7,30,92,9,78.83,30,80,Tablet,High
2013,Business,2,27,67,9,95.05,42,36,Tablet,Medium
2014,Programming,14,66,73,5,80.79,6,53,Desktop,Medium
2015,AI & ML,1,102,24,2,88.66,48,39,Mobile,High
2016,Data Science,14,28,94,8,46.54,44,99,Mobile,High
2017,Data Science,6,137,66,3,55.04,3,93,Mobile,Medium
2018,Business,9,106,1,9,93.67,13,53,Desktop,High
2019,Design,3,140,88,1,82.91,41,62,Desktop,Low
2020,Business,6,179,48,5,78.37,41,29,Tablet,Low
2021,Design,3,30,69,0,79.83,9,49,Tablet,Medium
2022,Programming,14,49,25,5,64.85,43,44,Tablet,Low
2023,Programming,13,76,71,11,42.67,33,76,Tablet,Low
2024,AI & ML,1,162,98,9,87.07,25,82,Mobile,Low
2025,Design,14,136,26,0,80.72,22,90,Tablet,Low
2026,AI & ML,13,64,88,7,68.37,8,66,Desktop,High
2027,Data Science,12,118,17,4,93.99,36,100,Desktop,Medium
2028,Design,5,107,53,5,60.17,7,22,Desktop,High
2029,Business,10,121,0,1,57.66,13,65,Tablet,Medium
2030,Data Science,14,124,60,1,92.37,6,55,Mobile,Low
2031,Data Science,13,126,2,11,87.82,6,45,Mobile,Low
2032,Business,11,96,67,8,70.9,8,29,Tablet,Low
2033,Data Science,4,90,40,2,47.84,2,53,Tablet,High
2034,Design,7,75,36,5,52.9,13,97,Desktop,Low
2035,AI & ML,6,28,50,9,79.37,16,27,Desktop,Low
2036,Data Science,10,144,14,4,63.1,49,74,Mobile,High
2037,Design,7,127,7,11,90.19,43,29,Desktop,Medium
2038,Programming,5,51,37,3,97.0,21,76,Desktop,Low
2039,Design,4,51,82,9,88.34,45,98,Tablet,Low
2040,AI & ML,7,68,55,1,62.65,25,64,Mobile,High
2041,Design,7,29,46,7,87.32,27,69,Tablet,High
2042,Business,6,82,89,9,61.09,44,83,Mobile,Low
2043,AI & ML,8,26,9,6,50.03,13,21,Tablet,Low
2044,Programming,4,36,77,10,42.0,8,64,Mobile,High
2045,Business,10,11,48,1,63.14,25,81,Desktop,Medium
2046,Design,5,72,40,5,94.21,1,33,Mobile,High
2047,AI & ML,4,71,82,7,54.34,10,93,Mobile,Medium
2048,Programming,12,109,29,6,52.39,16,34,Tablet,High
2049,Business,1,28,4,0,98.19,33,33,Mobile,Low
2050,Programming,12,26,94,4,41.5,18,50,Mobile,Low
2051,Design,8,78,70,1,87.15,38,48,Mobile,Medium
2052,Programming,1,176,82,5,59.28,17,46,Tablet,Medium
2053,Data Science,5,126,30,6,42.25,12,28,Mobile,High
2054,Business,6,90,51,6,95.07,4,39,Tablet,Low
2055,Programming,6,48,87,2,48.38,49,77,Desktop,High
2056,Design,13,45,97,6,73.11,22,98,Tablet,Low
2057,Design,5,177,22,4,56.44,23,68,Mobile,Medium
2058,Programming,3,141,47,7,43.91,28,76,Desktop,Low
2059,Design,5,162,39,11,43.0,47,35,Mobile,Medium
2060,AI & ML,12,167,5,7,46.93,46,94,Tablet,Medium
2061,AI & ML,8,38,37,6,44.28,7,27,Desktop,Low
2062,AI & ML,14,60,40,5,85.63,25,86,Desktop,Low
2063,Data Science,2,161,99,1,69.13,14,38,Desktop,Medium
2064,Programming,6,23,26,5,60.57,0,86,Mobile,High
2065,Data Science,9,78,74,11,65.1,27,55,Desktop,Low
2066,Design,8,155,68,10,95.74,48,79,Desktop,Low
2067,Data Science,14,179,56,8,94.65,46,55,Desktop,Low
2068,Design,11,66,16,1,82.94,45,30,Desktop,High
2069,Design,8,21,70,0,93.08,13,70,Tablet,Low
2070,Business,8,26,90,10,59.18,41,99,Mobile,Low
2071,AI & ML,13,39,46,4,62.87,33,74,Mobile,Medium
2072,Design,7,97,78,10,76.82,30,73,Desktop,Medium
2073,Business,8,108,12,5,77.42,5,36,Tablet,Low
2074,AI & ML,13,32,10,2,68.9,48,81,Desktop,High
2075,Design,6,138,89,7,64.04,4,61,Mobile,Medium
2076,Design,2,88,85,6,99.17,30,43,Mobile,Medium
2077,Data Science,2,41,91,1,89.27,36,36,Mobile,Low
2078,Data Science,8,18,23,11,66.1,14,67,Desktop,High
2079,AI & ML,11,24,92,6,83.64,14,89,Desktop,Low
2080,Design,1,165,72,0,56.17,42,26,Tablet,Low
2081,Programming,6,161,3,8,46.01,4,33,Tablet,Low
2082,Data Science,13,172,45,6,61.15,27,30,Mobile,Medium
2083,AI & ML,6,36,17,5,64.18,32,31,Mobile,Medium
2084,Design,11,118,42,1,40.99,10,24,Tablet,Medium
2085,Design,4,85,79,2,88.89,42,24,Mobile,Low
2086,Programming,12,157,32,0,61.55,5,39,Tablet,Medium
2087,AI & ML,11,74,92,9,74.83,22,73,Desktop,Medium
2088,Design,13,118,9,4,44.44,39,74,Mobile,Low
2089,Data Science,11,138,72,8,50.5,1,77,Mobile,High
2090,Programming,13,19,58,5,93.38,14,98,Tablet,Low
2091,AI & ML,10,56,30,4,76.52,22,49,Desktop,Medium
2092,Programming,3,132,27,11,97.02,21,43,Mobile,Low
2093,Data Science,13,68,59,2,99.93,8,92,Mobile,Medium
2094,AI & ML,11,105,2,4,62.31,46,22,Tablet,High
2095,Programming,3,112,54,7,57.93,39,67,Desktop,High
2096,Business,13,133,13,11,91.5,29,90,Tablet,Low
2097,Data Science,13,95,57,1,99.92,15,41,Desktop,Low
2098,Data Science,1,155,88,4,77.78,45,33,Desktop,Low
2099,Data Science,3,121,14,5,87.71,46,67,Tablet,High
2100,Business,4,169,1,9,86.9,29,48,Tablet,Medium
2101,Business,11,36,23,7,61.32,44,69,Desktop,Low
2102,Design,11,27,77,7,74.46,8,99,Tablet,Low
2103,Programming,5,176,63,4,89.98,0,29,Mobile,High
2104,Design,3,91,70,8,81.29,37,90,Mobile,Medium
2105,Programming,6,81,99,3,41.27,7,46,Mobile,Low
2106,Business,11,63,23,11,60.2,17,98,Mobile,Low
2107,Business,14,171,26,8,48.67,26,47,Mobile,Low
2108,Design,12,80,36,10,53.98,17,28,Tablet,Medium
2109,AI & ML,5,173,93,6,94.33,31,90,Desktop,High
2110,Design,3,155,90,5,42.21,48,99,Tablet,High
2111,Programming,6,47,38,3,53.19,31,45,Mobile,Low
2112,Design,6,146,62,1,58.57,47,100,Mobile,High
2113,Data Science,14,44,78,7,77.01,44,27,Tablet,Low
2114,Programming,8,91,25,5,72.05,35,21,Tablet,Low
2115,Programming,2,142,64,11,53.1,35,76,Desktop,High
2116,AI & ML,1,151,3,2,49.85,20,71,Mobile,Low
2117,Business,4,167,28,6,54.21,45,77,Tablet,Low
2118,Programming,7,13,0,9,70.15,31,22,Desktop,High
2119,Business,11,176,49,6,56.27,30,27,Mobile,Low
2120,Design,10,162,85,5,96.86,36,78,Mobile,Medium
2121,Data Science,3,165,10,1,67.83,15,21,Mobile,High
2122,AI & ML,3,159,73,7,43.53,45,81,Tablet,Medium
2123,Business,5,168,58,0,83.76,45,68,Mobile,Low
2124,Programming,5,32,61,0,59.73,13,39,Mobile,Low
2125,Business,13,57,80,5,79.21,23,48,Desktop,Low
2126,Programming,10,157,35,4,56.78,24,36,Tablet,Low
2127,Business,3,134,55,8,74.24,45,93,Desktop,Medium
2128,Programming,9,175,89,11,86.33,34,41,Tablet,Low
2129,Design,4,64,20,6,95.68,16,25,Mobile,Low
2130,Programming,13,77,12,1,55.67,45,81,Desktop,Medium
2131,Programming,13,97,8,11,60.09,41,50,Tablet,Medium
2132,Data Science,3,10,10,6,67.86,44,81,Tablet,High
2133,Programming,11,144,74,2,95.63,3,31,Mobile,Low
2134,Data Science,2,104,69,0,94.08,10,31,Mobile,High
2135,AI & ML,10,149,0,10,45.39,46,82,Desktop,Medium
2136,Data Science,13,115,69,7,47.92,14,35,Desktop,Low
2137,Design,11,142,76,11,69.73,29,44,Tablet,Low
2138,Data Science,9,117,85,2,46.4,23,41,Desktop,Low
2139,AI & ML,4,51,55,10,60.73,1,95,Mobile,Medium
2140,Design,3,111,30,7,48.9,42,37,Desktop,Low
2141,Business,7,133,85,6,78.16,33,64,Desktop,High
2142,Business,8,149,36,11,96.97,22,99,Tablet,Medium
2143,Data Science,11,112,46,1,99.8,30,87,Mobile,High
2144,Data Science,14,155,90,0,62.51,36,31,Tablet,Low
2145,AI & ML,2,83,77,6,75.94,12,68,Mobile,Low
2146,AI & ML,7,117,46,0,91.38,32,52,Mobile,Low
2147,Programming,12,131,68,5,47.05,6,82,Tablet,Low
2148,AI & ML,5,26,57,10,81.37,31,37,Desktop,High
2149,Programming,11,80,35,9,64.53,6,73,Tablet,Low
2150,Design,5,71,31,10,52.37,41,46,Desktop,Low
2151,Data Science,3,50,97,9,64.17,37,97,Tablet,Low
2152,Design,5,128,63,7,44.56,43,44,Tablet,Low
2153,AI & ML,12,171,70,6,81.72,12,53,Desktop,High
2154,Design,2,54,41,3,55.16,23,79,Desktop,Medium
2155,Design,4,67,47,0,58.68,27,73,Desktop,Medium
2156,Design,6,135,73,0,47.26,31,24,Tablet,Low
2157,AI & ML,1,171,80,3,91.88,42,55,Desktop,High
2158,Design,10,53,29,4,69.61,17,73,Desktop,Medium
2159,Programming,4,24,20,11,74.33,33,55,Desktop,Low
2160,AI & ML,6,87,59,6,74.17,47,88,Mobile,Low
2161,Design,9,79,12,3,64.63,33,58,Desktop,High
2162,AI & ML,14,110,0,9,51.55,37,89,Desktop,Medium
2163,Business,11,169,64,11,84.71,0,23,Desktop,Medium
2164,Programming,11,12,32,0,47.62,42,93,Mobile,Low
2165,Design,13,95,37,10,46.23,49,84,Mobile,Low
2166,Business,2,83,24,9,82.61,41,59,Desktop,Medium
2167,Business,11,60,25,6,52.53,30,56,Desktop,Medium
2168,AI & ML,7,76,76,1,58.41,49,86,Desktop,Medium
2169,Business,6,85,58,10,68.51,0,50,Desktop,Medium
2170,Programming,2,102,91,1,66.96,15,100,Mobile,Low
2171,Programming,8,154,32,7,82.51,38,96,Desktop,Medium
2172,Data Science,7,16,100,11,77.41,14,66,Mobile,High
2173,Programming,11,22,40,9,78.66,32,46,Tablet,High
2174,Business,5,129,29,9,82.84,22,70,Mobile,Low
2175,Programming,12,75,56,9,57.56,40,39,Tablet,Low
2176,AI & ML,5,13,48,4,59.34,33,32,Mobile,High
2177,Data Science,7,147,47,9,66.28,16,82,Mobile,Medium
2178,Business,9,97,71,1,58.45,24,63,Mobile,Medium
2179,Data Science,11,26,48,4,99.1,41,43,Desktop,High
2180,Business,9,61,46,7,88.84,5,22,Mobile,Medium
2181,AI & ML,9,143,55,5,49.88,30,29,Desktop,Medium
2182,Data Science,6,78,64,2,40.34,4,84,Mobile,Low
2183,Design,10,146,11,7,42.57,39,68,Mobile,Low
2184,Business,6,30,68,8,54.64,39,77,Tablet,Low
2185,Design,3,33,87,4,46.86,29,96,Mobile,High
2186,Data Science,1,13,5,1,72.0,4,97,Desktop,Low
2187,Design,7,161,88,1,91.48,11,21,Tablet,Low
2188,Design,4,12,64,6,84.21,6,85,Tablet,High
2189,Data Science,1,77,24,0,52.94,44,50,Mobile,Medium
2190,AI & ML,8,110,0,9,63.96,12,87,Mobile,Medium
2191,Design,12,177,31,11,70.47,48,56,Tablet,Low
2192,Design,6,63,2,1,88.61,3,92,Desktop,High
2193,AI & ML,6,44,48,9,90.35,49,43,Mobile,Low
2194,Design,2,65,18,3,94.58,41,96,Tablet,Low
2195,Design,1,117,59,0,70.55,2,63,Desktop,Low
2196,Design,13,49,28,3,81.66,11,60,Mobile,Low
2197,Programming,14,77,49,11,46.71,0,93,Tablet,Low
2198,AI & ML,14,55,1,10,73.92,26,70,Tablet,Medium
2199,Design,2,87,72,9,54.92,42,61,Mobile,Low
2200,AI & ML,4,150,55,4,65.9,49,97,Desktop,Medium
2201,Business,2,164,16,8,78.04,12,59,Desktop,Low
2202,Business,1,15,59,0,55.42,16,67,Tablet,Low
2203,Design,7,26,35,11,43.13,7,23,Desktop,Medium
2204,AI & ML,11,173,60,4,40.61,31,79,Tablet,High
2205,AI & ML,11,108,16,1,41.33,19,58,Mobile,High
2206,AI & ML,12,90,48,8,40.5,16,24,Desktop,High
2207,Programming,8,11,75,5,46.62,33,25,Mobile,Medium
2208,Business,6,86,59,1,54.37,34,33,Tablet,Medium
2209,AI & ML,4,75,19,2,53.27,34,89,Mobile,Medium
2210,AI & ML,14,61,49,7,99.21,37,97,Desktop,Medium
2211,Programming,6,101,2,0,58.36,41,31,Mobile,Low
2212,Programming,3,31,42,11,47.65,23,81,Desktop,Medium
2213,AI & ML,12,120,56,2,72.73,17,46,Desktop,Low
2214,Data Science,8,116,49,9,91.48,49,73,Desktop,Low
2215,AI & ML,10,76,67,0,80.68,45,31,Desktop,Medium
2216,AI & ML,14,149,80,10,57.76,47,27,Desktop,Low
2217,Programming,13,78,49,10,73.7,38,93,Tablet,Low
2218,Programming,13,93,36,7,82.89,32,35,Mobile,Low
2219,AI & ML,2,112,45,0,83.69,48,71,Tablet,High
2220,AI & ML,5,48,41,4,79.99,22,45,Mobile,Low
2221,AI & ML,1,22,14,3,92.25,24,27,Mobile,Low
2222,Programming,6,50,32,6,92.21,36,64,Mobile,High
2223,AI & ML,2,66,79,4,74.74,26,100,Tablet,Low
2224,AI & ML,4,21,10,7,65.79,0,38,Desktop,Low
2225,Design,6,22,19,11,78.49,20,36,Desktop,Low
2226,Data Science,10,129,23,10,89.09,48,84,Tablet,Low
2227,Business,11,106,63,0,40.34,9,48,Desktop,Low
2228,Data Science,8,66,79,4,99.52,30,33,Mobile,Low
2229,Design,12,49,93,3,50.97,43,36,Desktop,Low
2230,Business,8,127,97,2,68.21,24,32,Desktop,High
2231,AI & ML,11,89,64,4,92.32,19,82,Desktop,Medium
2232,Design,6,137,87,9,53.5,1,52,Mobile,Medium
2233,AI & ML,4,44,87,2,68.61,47,48,Desktop,Low
2234,Programming,8,12,72,7,47.95,14,56,Desktop,Low
2235,Design,13,129,85,2,63.7,27,65,Desktop,High
2236,Programming,8,14,75,0,50.63,12,43,Tablet,Low
2237,Design,10,20,16,8,61.82,49,33,Tablet,High
2238,Design,14,135,88,8,62.41,13,24,Desktop,Low
2239,Programming,1,80,91,5,99.59,49,72,Tablet,High
2240,Business,4,126,60,9,99.69,1,49,Tablet,Low
2241,Data Science,4,147,14,0,46.89,33,79,Mobile,Low
2242,AI & ML,7,115,93,7,83.56,34,92,Tablet,Medium
2243,Design,14,125,50,1,43.1,36,47,Tablet,Medium
2244,AI & ML,14,171,26,8,41.81,24,45,Desktop,Low
2245,Programming,11,76,85,7,46.32,47,37,Mobile,High
2246,AI & ML,7,40,73,2,97.93,14,55,Mobile,Low
2247,Programming,13,84,60,4,96.45,11,27,Mobile,Low
2248,AI & ML,11,80,57,8,51.64,8,37,Tablet,Medium
2249,Data Science,8,75,30,0,49.7,30,77,Desktop,Medium
